Ano,Ciclo,Programa,Nome da Startup,Site,Estado,Status,Área de Negócio,Resumo
2020,2020.1,InovAtiva Brasil,Buskar,http://buskar.me,Minas Gerais,Graduada,Serviços Logísticos,"Buskar.me is a Brazilian platform connecting clients, yards, tow trucks, and car carriers for vehicle transportation. It offers streamlined budgeting, contracting, payment, and real-time tracking. The platform serves various clients like banks, auctioneers, and individuals seeking agile, secure, and economical vehicle logistics solutions across Brazil."
2020,2020.1,InovAtiva Brasil,Cadê Guincho,https://cadeguincho.com/,São Paulo,Graduada,Mobilidade Urbana,"Cadê Guincho is a Brazilian 24-hour towing and roadside assistance service. It connects users with over 6,000 pre-evaluated professionals offering services like towing, locksmith, tire changes, fuel delivery, and battery charging. Users can find and request services via their website or mobile app for Android and iOS."
2020,2020.1,InovAtiva Brasil,Carbono Zero,http://www.carbonozero.com.br,São Paulo,Graduada,Serviços Logísticos,"Carbono Zero is a Brazilian startup offering eco-friendly delivery services using bicycles and electric vehicles in São Paulo and Rio de Janeiro. They focus on reducing pollution and improving urban mobility with trained, motivated staff. The company has received awards and media coverage for its socio-environmental impact."
2020,2020.1,InovAtiva Brasil,Carefy,http://www.carefy.com.br,São Paulo,Graduada,Saúde,Not enough information
2020,2020.1,InovAtiva Brasil,Cargon,http://www.cargon.com.br,Paraná,Graduada,Serviços Logísticos,"CargOn is a Brazilian startup offering logistics solutions for managing cargo, transport, and drivers. They focus on automation, monitoring, and sustainability. CargOn connects industries with transporters, aiming to optimize logistics processes, increase efficiency, and promote environmentally friendly practices."
2020,2020.1,InovAtiva Brasil,Cash Local,http://www.cashlocal.com.br/,Paraná,Graduada,Comércio,"CashLocal is a Brazilian startup focused on strengthening local commerce by providing cashback to consumers. They aim to counter the negative impact of online shopping on local businesses. The platform also features ""Cash Solidário,"" allowing users to donate cashback to social institutions, impacting the community."
2020,2020.1,InovAtiva Brasil,Central de Materiais,https://centraldemateriais.com.br,Paraná,Graduada,Outros,Not enough information
2020,2020.1,InovAtiva Brasil,Chama Moto,http://www.chamamoto.com.br,Paraíba,Graduada,Mobilidade Urbana,Invalid link
2020,2020.1,InovAtiva Brasil,Checklist Fácil,https://www.checklistfacil.com,Santa Catarina,Graduada,Outros serviços,"Checklist Fácil is a flexible platform with diverse applications across industries like manufacturing, retail, and construction. It offers features such as intelligent checklists, AI integration, and IoT sensor connectivity. The platform provides various plans, partnership opportunities, and free resources for streamlined operational efficiency."
2020,2020.1,InovAtiva Brasil,Colher de Chá,http://www.colherdechaapp.com.br,Pernambuco,Graduada,Outros bens de consumo não duráveis,Invalid link
2020,2020.1,InovAtiva Brasil,ConstruConnect,https://www.construconnect.com.br,São Paulo,Graduada,Infraestrutura e Construção Civil,"ConstruConnect is Brazil's largest business network for the civil construction sector. It connects buyers and suppliers through data-driven solutions. They offer tools for supplier homologation, negotiation, and market intelligence, covering various construction segments."
2020,2020.1,InovAtiva Brasil,Culte,http://culte.com.br,Maranhão,Graduada,Agronegócio,"Culte is a Brazilian startup focused on connecting Agronegócio, technology, finance, and crypto-economy, utilizing Web 3.0 concepts. They offer loans to farmers and cryptocurrency holders, even accepting Bitcoin as collateral. Culte also provides NFTs with social impact, funding women in Brazilian agriculture."
2020,2020.1,InovAtiva Brasil,Data Machina,http://www.datamachina.com.br,São Paulo,Graduada,Infraestrutura e Construção Civil,Data Machina is a Brazilian startup focused on innovation and technology solutions for complex problems. Their DM Mapalytics product helps retail and insurance companies map opportunities using public and company data. They have received recognition as a top citytech startup and have partnered with several well-known companies.
2020,2020.1,InovAtiva Brasil,DBM Engenharia e Desenvolvimento Científico LTDA,https://dbmeletrotech.com.br/,Santa Catarina,Graduada,Outros,Invalid link
2020,2020.1,InovAtiva Brasil,Desafio Empresarial,http://www.desafioempresarial.com.br/home/,Mato Grosso do Sul,Graduada,Educação,The requested page about Brazil startups was not found on the server. An error message indicates the page is unavailable. There is no information about startups.
2020,2020.1,InovAtiva Brasil,Descontanet,http://www.desconatnet.com.br,São Paulo,Graduada,Setor financeiro,Invalid link
2020,2020.1,InovAtiva Brasil,Dialog,http://dialog.ci,São Paulo,Graduada,Recursos Humanos,"Dialog is a Brazilian internal communication platform aiming to reach and engage all employees using data-driven insights. It offers a multi-channel platform (app, social network, intranet, email, TV) and measures engagement through a unique index. Dialog helps companies connect with employees beyond the office and improve organizational health."
2020,2020.1,InovAtiva Brasil,DIVID COMPARTILHAMENTO IMOBILIÁRIO,https://divid.com.br/,Santa Catarina,Graduada,Mercado Imobiliário,"Divid is a platform focused on rental and investment properties in Florianópolis, Brazil. They offer shared and individual apartments, property management, and investment opportunities. Users can search for properties, manage their accounts, and find support."
2020,2020.1,InovAtiva Brasil,Donc,http://donc.com.br,Santa Catarina,Graduada,Outros serviços,"Donc offers technology solutions (app + web system) for managing external services. It helps businesses manage field operations like deliveries, installations, and assemblies.  Features include route creation, real-time tracking, customer communication, and performance metrics."
2020,2020.1,InovAtiva Brasil,E F Belmont Tecnologias,http://efbtec.weebly.com/,Amazonas,Graduada,Outros,"E F Belmont Tecnologias is a Brazil-based company, possibly a startup. It has sections for products, partners, investors, and contact information. It also mentions programs, awards, and spin-offs, showcasing its activities."
2020,2020.1,InovAtiva Brasil,EI Tools,http://www.dnapersona.com.br,Paraná,Graduada,Recursos Humanos,"DNA Persona is a tool for developing skills in people and teams within Brazilian startups. It uses self-awareness and behavioral profiling based on brain dominance theory, represented by animal archetypes. Benefits include reduced turnover, improved communication, and enhanced team collaboration, with MyDNA and TeamDNA products."
2020,2020.1,InovAtiva Brasil,EION VEÍCULOS ELÉTRICOS INDÚSTRIA E COMÉRCIO LTDA.,http://www.aaaeion.com,Paraná,Graduada,Automóveis,"The page promotes ""Buggy Power,"" an electric dune buggy designed for fun and sustainable mobility. It highlights the vehicle's compact electric motor, domestic and public charging options, and connection to a lifestyle focused on nature. The company also advertises franchise opportunities."
2020,2020.1,InovAtiva Brasil,Ezok,http://ezok.ai,Santa Catarina,Graduada,Mercado Imobiliário,EZOK is an AI-based solution that evaluates startup pitches and guides them. It helps tech companies and hubs connect for global expansion. Registration is available to get started and stay updated.
2020,2020.1,InovAtiva Brasil,F2J Soluções,https://hefx.com.br,Alagoas,Graduada,Outros,"Hefx is a cloud-based solution for managing and planning the maintenance of physical assets across various industries. It aims to prevent failures, increase asset reliability, and optimize industrial processes. Key benefits include quick access to information, full management of technical indicators, and improved asset reliability."
2020,2020.1,InovAtiva Brasil,FastBuilt,https://www.fastbuilt.com.br/,Santa Catarina,Graduada,Infraestrutura e Construção Civil,"FastBuilt offers a platform to manage the post-construction phase, focusing on efficiency and client experience. It provides solutions like technical support, digital manuals, and inspection management for construction companies. The platform integrates with major ERPs and aims to reduce costs and improve communication."
2020,2020.1,InovAtiva Brasil,Five Validation,https://fiveconsultoria.com/,São Paulo,Graduada,Saúde,"FIVE Validation offers digital, agile validation solutions for industries like pharma and medical devices in Brazil. Their services include paperless software (GO!FIVE®), consulting, training, and project management to ensure regulatory compliance. They aim to reduce validation time and costs using digital methods."
2020,2020.1,InovAtiva Brasil,Fluid,http://www.fluidapi.io,Santa Catarina,Graduada,Outros serviços,"Fluid is a Brazilian company offering an iPaaS platform for digital transformation. It unifies APIs, data, systems, and AI agents to optimize digital ecosystems. The platform integrates with SaaS, Fintech, Industry, Services and Retail sectors, promising increased performance."
2020,2020.1,InovAtiva Brasil,Food Freedom,http://www.foodfreedom.com.br,Rio de Janeiro,Graduada,Outros,"Food Freedom is a platform helping people find gluten-free restaurants with cross-contamination prevention practices. They offer a mobile app with restaurant menus, locations, user reviews, and information about safety measures.  The site also promotes a gluten and lactose-free cookbook with proceeds donated to charity."
2020,2020.1,InovAtiva Brasil,Gáutica,https://www.gautica.com,Rio Grande do Sul,Graduada,Outros,"This page advertises GAUTICA, a system for digitalizing and managing workplace safety documentation in compliance with Brazilian regulatory norms (NRs). It offers features like risk analysis, inspections, and reporting, accessible across multiple platforms with offline capabilities. The system boasts recommendations, risk assessments, checklists, and analyses, serving a variety of clients."
2020,2020.1,InovAtiva Brasil,Get Commerce,https://getcommerce.com.br/,Rio Grande do Sul,Graduada,Outros serviços,"Get Commerce is an e-commerce platform in Brazil focused on intelligent features to boost online store sales. It offers tools like AI-powered search, automatic product recommendations, and abandoned cart recovery. The platform aims to increase conversion rates and average order value for its users."
2020,2020.1,InovAtiva Brasil,GIIROMAPS,http://www.giiromaps.com.br,Bahia,Graduada,Telecomunicações,"GIIROMaps is a simple, secure, and accessible platform designed to manage optical networks, offering features like user management, network asset tracking, and mapping. It supports data import/export, integrates with Google Maps, and provides incident simulation. The platform has received awards and positive testimonials from clients."
